Record_ID,Common_Name,Scientific_Name,Habitat_Type,IUCN_Status,Location,Latitude,Longitude,Biome,Obs_Depth_m,Water_Temp_C,Observation_Year
28169,Blue Marlin,Makaira nigricans,Marine,Vulnerable,Southern Ocean,-52.64,104.4948,Ocean,966.7,3.8,2022
28177,Wobbegong,Orectolobus maculatus,Marine,Least Concern,North Sea,5.4055,108.74,Coast,39.3,27.0,2008
28185,Electric Eel,Electrophorus electricus,Freshwater,Least Concern,Yangtze River,-29.803,-100.7563,River,1.2,24.6,2007
28193,Giant Squid,Architeuthis dux,Marine,Least Concern,Atlantic Ocean,52.6389,-105.9151,Deep Ocean,523.5,4.4,2016
28201,Whale Shark,Rhincodon typus,Marine,Endangered,Pacific Ocean,65.5614,-160.6414,Ocean,237.4,2.4,2019
28209,Leafy Sea Dragon,Phycodurus eques,Marine,Least Concern,Bay of Bengal,35.0358,-120.3034,Coast,24.4,25.7,2016
28217,Chambered Nautilus,Nautilus pompilius,Marine,Near Threatened,Atlantic Ocean,-8.167,0.5365,Ocean,486.6,2.6,2021
28225,Oarfish,Regalecus glesne,Marine,Least Concern,Pacific Ocean,17.0715,-46.0409,Deep Ocean,727.8,5.0,2008
28233,Lungfish,Protopterus aethiopicus,Freshwater,Least Concern,Okavango Delta,-11.3764,39.2788,Swamp,4.1,27.3,2005
28241,Southern Elephant Seal,Mirounga leonina,Marine,Least Concern,Southern Ocean,-59.1716,-36.6217,Sub-Antarctic,716.4,5.9,2009
28249,Pistol Shrimp,Alpheus heterochaelis,Marine,Least Concern,Great Barrier Reef,-25.0359,92.9902,Coral Reef,0.1,26.6,2018
28257,Ribbon Eel,Rhinomuraena quaesita,Marine,Least Concern,Caribbean Sea,-3.5329,-105.368,Coral Reef,38.7,18.1,2020
28265,Sea Angel,Clione limacina,Marine,Least Concern,Arctic Ocean,72.8961,168.5004,Arctic,211.3,5.7,2005
28273,Wrasse (Napoleon),Cheilinus undulatus,Marine,Endangered,Great Barrier Reef,-5.0592,-58.3304,Coral Reef,57.9,18.4,2013
28281,Great White Shark,Carcharodon carcharias,Marine,Vulnerable,Pacific Ocean,29.8423,-3.8332,Ocean,1014.1,4.0,2000
28289,Killer Whale,Orcinus orca,Marine,Data Deficient,Southern Ocean,36.0344,154.1339,Ocean,208.4,2.5,2022
28297,Narwhal,Monodon monoceros,Marine,Least Concern,Arctic Ocean,81.1724,131.4004,Arctic,242.4,3.2,2009
28305,Giant Clam,Tridacna gigas,Marine,Vulnerable,Caribbean Sea,-22.2437,155.5366,Coral Reef,7.8,22.5,2001
28313,Walrus,Odobenus rosmarus,Marine,Vulnerable,Arctic Ocean,75.646,142.4531,Arctic,27.0,2.3,2020
28321,Box Jellyfish,Chironex fleckeri,Marine,Least Concern,California Coast,34.5216,42.1924,Coast,26.4,21.3,2018
28329,Frilled Shark,Chlamydoselachus anguineus,Marine,Near Threatened,Indian Ocean,21.3621,14.9691,Deep Ocean,1124.6,1.4,2021
28337,Barreleye Fish,Macropinna microstoma,Marine,Least Concern,Atlantic Ocean,7.213,66.1944,Deep Ocean,522.3,6.0,2013
28345,Hellbender,Cryptobranchus alleganiensis,Freshwater,Near Threatened,Amazon River,-13.1475,-150.0962,River,1.4,12.3,2000
28353,Spotted Eagle Ray,Aetobatus narinari,Marine,Vulnerable,Indian Ocean,-29.3407,163.1852,Ocean,65.2,23.2,2016
28361,Yellowfin Tuna,Thunnus albacares,Marine,Near Threatened,Pacific Ocean,-62.3453,1.0867,Ocean,653.6,4.3,2014
28369,Tuna (Bigeye),Thunnus obesus,Marine,Vulnerable,Southern Ocean,8.3693,54.0829,Ocean,360.5,3.3,2024
28377,Triggerfish (Titan),Balistoides viridescens,Marine,Least Concern,Caribbean Sea,5.5459,-141.5303,Coral Reef,17.8,21.3,2010
28385,Atlantic Salmon,Salmo salar,Freshwater/Marine,Least Concern,Pacific Northwest,60.3944,154.1527,River/Ocean,97.5,15.4,2012
28393,Green Sea Turtle,Chelonia mydas,Marine,Endangered,Indian Ocean,10.0962,133.8835,Ocean,12.3,27.9,2008
28401,Chinese Giant Salamander,Andrias davidianus,Freshwater,Critically Endangered,Yangtze River,-17.9791,155.4404,River,1.6,24.4,2010
28409,Anglerfish,Melanocetus johnsonii,Marine,Least Concern,Atlantic Ocean,9.2009,113.7477,Deep Ocean,1155.5,4.0,2009
28417,Sea Cucumber,Holothuria scabra,Marine,Least Concern,Atlantic Ocean,-1.7849,91.5701,Ocean Floor,57.6,26.7,2012
28425,Bluefin Tuna,Thunnus thynnus,Marine,Endangered,Arctic Ocean,55.2633,139.0099,Ocean,628.5,3.3,2003
28433,Arapaima,Arapaima gigas,Freshwater,Data Deficient,Mississippi River,59.2548,-14.5955,River,2.9,15.5,2006
28441,Rainbow Trout,Oncorhynchus mykiss,Freshwater,Least Concern,Amazon River,8.8828,-10.2588,River,5.0,14.3,2019
28449,Brine Shrimp,Artemia salina,Marine/Hypersaline,Least Concern,Great Salt Lake,33.6498,-110.4496,Salt Lake,1.4,26.8,2011
28457,Sperm Whale,Physeter macrocephalus,Marine,Vulnerable,Atlantic Ocean,7.1704,89.1903,Ocean,1335.9,3.5,2012
28465,Loggerhead Sea Turtle,Caretta caretta,Marine,Vulnerable,Arctic Ocean,-0.9267,-15.8597,Ocean,85.5,25.7,2014
28473,Wahoo,Acanthocybium solandri,Marine,Least Concern,Indian Ocean,-62.1026,-25.3024,Ocean,207.1,6.0,2012
28481,Fangtooth Fish,Anoplogaster cornuta,Marine,Least Concern,Atlantic Ocean,-50.1662,179.6085,Deep Ocean,3333.7,3.8,2014
28489,Seahorse,Hippocampus kuda,Marine,Vulnerable,Great Barrier Reef,-21.6344,-122.097,Coral Reef,17.9,26.1,2023
28497,Hammerhead Shark,Sphyrna lewini,Marine,Critically Endangered,Atlantic Ocean,0.4683,98.8249,Ocean,184.3,19.5,2016
28505,Ocean Sunfish,Mola mola,Marine,Vulnerable,Arctic Ocean,-21.4835,-163.6718,Ocean,406.0,1.7,2015
28513,Swordfish,Xiphias gladius,Marine,Least Concern,Indian Ocean,-65.7765,-42.3067,Ocean,600.1,4.9,2006
28521,Lobster,Homarus americanus,Marine,Least Concern,Pacific Ocean,-1.181,-79.0316,Ocean Floor,362.2,4.4,2023
28529,Blobfish,Psychrolutes marcidus,Marine,Least Concern,Atlantic Ocean,-11.694,-0.2571,Deep Ocean,918.2,2.2,2004
28537,Hagfish,Myxine glutinosa,Marine,Least Concern,Pacific Ocean,-43.9382,155.6511,Deep Ocean,104.7,20.4,2015
28545,Beluga Sturgeon,Huso huso,Freshwater/Marine,Critically Endangered,Danube Delta,38.7267,49.7065,River/Sea,88.6,23.2,2004
28553,Flying Fish,Exocoetus volitans,Marine,Least Concern,Indian Ocean,39.4269,70.7614,Ocean,91.4,22.1,2005
28561,Mandarin Dragonet,Synchiropus splendidus,Marine,Least Concern,Great Barrier Reef,-1.1205,42.9306,Coral Reef,11.0,18.8,2004
28569,Clown Triggerfish,Balistoides conspicillum,Marine,Least Concern,Caribbean Sea,-10.0217,-133.1885,Coral Reef,16.7,23.5,2012
28577,Grouper (Giant),Epinephelus lanceolatus,Marine,Vulnerable,Maldives,-2.3287,-96.6157,Coral Reef,12.5,20.5,2020
28585,Blue Whale,Balaenoptera musculus,Marine,Endangered,Arctic Ocean,25.3986,-51.7546,Ocean,232.4,1.3,2009
28593,Bottlenose Dolphin,Tursiops truncatus,Marine,Least Concern,Indian Ocean,56.5065,27.2393,Ocean,85.0,25.7,2008
28601,Sea Otter,Enhydra lutris,Marine,Endangered,California Coast,-36.6468,-68.7559,Coast,32.4,26.0,2015
28609,Horseshoe Crab,Limulus polyphemus,Marine,Vulnerable,Bay of Bengal,45.4545,-145.224,Coast,6.5,26.4,2023
28617,Amazon River Dolphin,Inia geoffrensis,Freshwater,Endangered,Yangtze River,-22.2684,159.7468,River,30.0,25.7,2013
28625,Dumbo Octopus,Grimpoteuthis boylei,Marine,Least Concern,Atlantic Ocean,-35.9272,-81.4309,Deep Ocean,2406.0,5.8,2022
28633,Stonefish,Synanceia verrucosa,Marine,Least Concern,Great Barrier Reef,16.5499,156.3414,Coral Reef,24.0,19.8,2007
28641,Puffer Fish,Arothron stellatus,Marine,Least Concern,Caribbean Sea,15.0487,-0.5513,Coral Reef,35.3,25.1,2019
28649,Leatherback Sea Turtle,Dermochelys coriacea,Marine,Vulnerable,Southern Ocean,-15.65,-90.9588,Ocean,766.8,3.2,2023
28657,Dragonfish,Stomias boa,Marine,Least Concern,Pacific Ocean,-56.9735,152.2745,Deep Ocean,631.9,4.5,2005
28665,Pacific Viperfish,Chauliodus macouni,Marine,Least Concern,Indian Ocean,0.5085,80.3359,Deep Ocean,644.5,1.8,2009
28673,Albacore Tuna,Thunnus alalunga,Marine,Near Threatened,Indian Ocean,-54.577,7.5522,Ocean,434.2,4.4,2000
28681,Surgeonfish (Blue Tang),Acanthurus coeruleus,Marine,Least Concern,Great Barrier Reef,25.4653,-79.9299,Coral Reef,16.3,20.2,2008
28689,Nile Tilapia,Oreochromis niloticus,Freshwater,Least Concern,Lake Victoria,-14.5018,108.7627,Lake/River,0.8,29.5,2018
28697,Giant Pacific Octopus,Enteroctopus dofleini,Marine,Least Concern,Atlantic Ocean,22.0341,-36.3441,Ocean,242.5,5.8,2015
28705,Axolotl,Ambystoma mexicanum,Freshwater,Critically Endangered,Arctic Ocean,-88.0767,171.209,Lake,4.0,12.9,2023
28713,Piranha,Pygocentrus nattereri,Freshwater,Least Concern,Yangtze River,-4.8835,-55.7229,River,5.0,15.4,2018
28721,Vampire Squid,Vampyroteuthis infernalis,Marine,Least Concern,Atlantic Ocean,30.4991,132.2399,Deep Ocean,667.1,1.9,2004
28729,Sailfish,Istiophorus platypterus,Marine,Least Concern,Southern Ocean,-76.6422,114.5675,Ocean,126.2,22.8,2008
28737,Alligator Gar,Atractosteus spatula,Freshwater,Least Concern,Yangtze River,23.2639,-110.4694,River,0.0,13.4,2007
28745,Harbor Seal,Phoca vitulina,Marine,Least Concern,Gulf of Mexico,-30.4483,146.1069,Coast,168.7,29.3,2019
28753,Cone Snail,Conus geographus,Marine,Least Concern,Great Barrier Reef,-13.0065,-79.2981,Coral Reef,24.4,19.7,2006
28761,Bowhead Whale,Balaena mysticetus,Marine,Least Concern,Arctic Ocean,85.0949,2.6531,Arctic,468.1,5.4,2022
28769,Fire Coral,Millepora alcicornis,Marine,Near Threatened,Maldives,25.7049,18.7128,Coral Reef,10.4,29.2,2005
28777,Mahi-Mahi,Coryphaena hippurus,Marine,Least Concern,Atlantic Ocean,-20.6706,115.6972,Ocean,280.0,5.6,2024
28785,African Clawed Frog,Xenopus laevis,Freshwater,Least Concern,Arctic Ocean,66.1784,-90.9399,Pond,0.3,20.4,2014
28793,Manta Ray,Mobula birostris,Marine,Vulnerable,Indian Ocean,-16.6688,-25.7565,Ocean,475.6,3.1,2004
28801,Humpback Whale,Megaptera novaeangliae,Marine,Least Concern,Pacific Ocean,-54.5749,-110.5141,Ocean,145.5,21.0,2022
28809,Mantis Shrimp,Odontodactylus scyllarus,Marine,Least Concern,Caribbean Sea,25.3979,-105.6859,Coral Reef,10.2,25.0,2007
28817,Beluga Whale,Delphinapterus leucas,Marine,Least Concern,Arctic Ocean,89.1964,-62.436,Arctic,641.0,5.3,2001
28825,Krill,Euphausia superba,Marine,Least Concern,Arctic Ocean,84.1936,72.4223,Ocean,1046.5,5.5,2013
28833,Goblin Shark,Mitsukurina owstoni,Marine,Least Concern,Indian Ocean,49.8866,-128.3922,Deep Ocean,701.0,3.1,2003
28841,Lamprey,Petromyzon marinus,Freshwater/Marine,Least Concern,Pacific Northwest,48.4365,66.0377,River/Ocean,19.6,20.6,2022
28849,Common Frog,Rana temporaria,Freshwater,Least Concern,Southern Ocean,-47.4085,-48.4151,Pond,2.0,18.7,2009
28857,Mudskipper,Periophthalmus barbarus,Brackish,Least Concern,Sundarbans,-18.7929,126.4409,Mangrove,1.0,23.4,2014
28865,Remora,Remora remora,Marine,Least Concern,Arctic Ocean,-40.0423,-26.9723,Ocean,61.3,22.2,2023
28873,Seahorse (Lined),Hippocampus erectus,Marine,Vulnerable,Florida Bay,-3.5884,-67.3423,Sea Grass,42.5,27.9,2001
28881,Parrotfish,Scarus gibbus,Marine,Least Concern,Caribbean Sea,2.0394,-152.9574,Coral Reef,1.0,22.1,2000
28889,Clownfish,Amphiprion ocellaris,Marine,Least Concern,Maldives,-21.5084,-20.2793,Coral Reef,8.8,24.7,2004
28897,Saltwater Crocodile,Crocodylus porosus,Brackish/Marine,Least Concern,Ganges Delta,2.8126,98.5375,Estuary,1.0,18.0,2007
28905,Manatee,Trichechus manatus,Freshwater/Marine,Vulnerable,Arctic Ocean,41.3572,-3.6839,Coastal,5.5,27.3,2009
28913,Coelacanth,Latimeria chalumnae,Marine,Critically Endangered,Atlantic Ocean,18.7122,13.205,Deep Ocean,410.9,5.5,2006
28921,Dugong,Dugong dugon,Marine,Vulnerable,California Coast,37.3897,-28.4283,Coast,17.9,18.7,2015
28929,Japanese Spider Crab,Macrocheira kaempferi,Marine,Not Evaluated,Indian Ocean,50.3248,71.0782,Deep Ocean,409.3,2.2,2010
28937,Archerfish,Toxotes jaculatrix,Brackish/Freshwater,Least Concern,Sundarbans,14.2554,103.5112,Mangrove,0.6,17.9,2020
28945,Barracuda,Sphyraena barracuda,Marine,Least Concern,Arctic Ocean,-20.8943,95.7787,Ocean,33.2,18.5,2016
28953,Marine Iguana,Amblyrhynchus cristatus,Marine,Vulnerable,Galápagos Islands,0.2577,-89.1709,Galapagos,6.8,24.3,2010
28961,Giant Moray Eel,Gymnothorax javanicus,Marine,Least Concern,Maldives,-3.0666,61.7589,Coral Reef,50.0,29.6,2014
28969,Nile Crocodile,Crocodylus niloticus,Freshwater,Least Concern,Amazon River,18.3078,169.7915,River,0.6,23.1,2006
28977,Blue Marlin,Makaira nigricans,Marine,Vulnerable,Atlantic Ocean,64.4869,97.2055,Ocean,442.5,4.7,2004
28985,Wobbegong,Orectolobus maculatus,Marine,Least Concern,Gulf of Mexico,8.7334,79.5726,Coast,36.7,21.3,2014
28993,Electric Eel,Electrophorus electricus,Freshwater,Least Concern,Amazon River,9.8435,-44.4993,River,0.0,13.1,2010
29001,Giant Squid,Architeuthis dux,Marine,Least Concern,Indian Ocean,-23.1005,-124.9868,Deep Ocean,447.4,4.6,2022
29009,Whale Shark,Rhincodon typus,Marine,Endangered,Southern Ocean,56.1457,110.8555,Ocean,603.9,2.0,2009
29017,Leafy Sea Dragon,Phycodurus eques,Marine,Least Concern,North Sea,25.4827,-83.6379,Coast,22.9,25.0,2006
29025,Chambered Nautilus,Nautilus pompilius,Marine,Near Threatened,Arctic Ocean,75.8039,161.7486,Ocean,296.9,4.1,2007
29033,Oarfish,Regalecus glesne,Marine,Least Concern,Atlantic Ocean,-2.095,133.5403,Deep Ocean,611.2,5.4,2006
29041,Lungfish,Protopterus aethiopicus,Freshwater,Least Concern,Okavango Delta,0.8224,-54.4957,Swamp,4.4,15.2,2004
29049,Southern Elephant Seal,Mirounga leonina,Marine,Least Concern,Southern Ocean,-76.8024,-106.8587,Sub-Antarctic,1192.3,3.4,2013
29057,Pistol Shrimp,Alpheus heterochaelis,Marine,Least Concern,Maldives,14.1303,-75.6703,Coral Reef,17.6,25.0,2007
29065,Ribbon Eel,Rhinomuraena quaesita,Marine,Least Concern,Great Barrier Reef,16.5122,64.6936,Coral Reef,8.7,28.1,2017
29073,Sea Angel,Clione limacina,Marine,Least Concern,Arctic Ocean,79.4491,21.6618,Arctic,196.7,1.6,2003
29081,Wrasse (Napoleon),Cheilinus undulatus,Marine,Endangered,Maldives,-19.9616,-132.4715,Coral Reef,55.5,26.2,2020
29089,Great White Shark,Carcharodon carcharias,Marine,Vulnerable,Southern Ocean,55.9516,-179.408,Ocean,185.4,26.4,2005
29097,Killer Whale,Orcinus orca,Marine,Data Deficient,Atlantic Ocean,-38.0958,-135.801,Ocean,127.6,18.8,2002
29105,Narwhal,Monodon monoceros,Marine,Least Concern,Arctic Ocean,76.9901,-64.6652,Arctic,597.8,3.0,2016
29113,Giant Clam,Tridacna gigas,Marine,Vulnerable,Great Barrier Reef,19.8857,146.3822,Coral Reef,2.7,23.7,2002
29121,Walrus,Odobenus rosmarus,Marine,Vulnerable,Arctic Ocean,85.2294,129.6571,Arctic,49.7,-0.8,2023
29129,Box Jellyfish,Chironex fleckeri,Marine,Least Concern,Bay of Bengal,-43.0097,18.706,Coast,19.8,22.3,2011
29137,Frilled Shark,Chlamydoselachus anguineus,Marine,Near Threatened,Pacific Ocean,-7.0829,8.3013,Deep Ocean,675.6,2.6,2001
29145,Barreleye Fish,Macropinna microstoma,Marine,Least Concern,Indian Ocean,-45.6728,-131.1187,Deep Ocean,510.8,1.4,2023
29153,Hellbender,Cryptobranchus alleganiensis,Freshwater,Near Threatened,Mississippi River,0.1284,-136.9539,River,1.6,24.8,2005
29161,Spotted Eagle Ray,Aetobatus narinari,Marine,Vulnerable,Pacific Ocean,-40.1921,-158.4165,Ocean,33.7,27.4,2011
29169,Yellowfin Tuna,Thunnus albacares,Marine,Near Threatened,Southern Ocean,23.735,84.9952,Ocean,428.7,2.5,2016
29177,Tuna (Bigeye),Thunnus obesus,Marine,Vulnerable,Atlantic Ocean,-42.5862,168.8369,Ocean,425.6,4.2,2002
29185,Triggerfish (Titan),Balistoides viridescens,Marine,Least Concern,Great Barrier Reef,-5.3031,125.8198,Coral Reef,32.6,26.7,2004
29193,Atlantic Salmon,Salmo salar,Freshwater/Marine,Least Concern,Baltic Sea,41.5724,158.9461,River/Ocean,19.7,14.6,2007
29201,Green Sea Turtle,Chelonia mydas,Marine,Endangered,Pacific Ocean,-10.3819,-104.7913,Ocean,4.4,19.7,2011
29209,Chinese Giant Salamander,Andrias davidianus,Freshwater,Critically Endangered,Amazon River,17.3164,-123.4457,River,3.5,16.1,2009
29217,Anglerfish,Melanocetus johnsonii,Marine,Least Concern,Indian Ocean,25.3798,-10.7835,Deep Ocean,949.2,3.1,2000
29225,Sea Cucumber,Holothuria scabra,Marine,Least Concern,Arctic Ocean,42.6505,35.2692,Ocean Floor,16.2,18.8,2020
29233,Bluefin Tuna,Thunnus thynnus,Marine,Endangered,Indian Ocean,-38.6987,-48.3244,Ocean,263.5,3.6,2005
29241,Arapaima,Arapaima gigas,Freshwater,Data Deficient,Yangtze River,-28.4978,-23.115,River,8.5,22.3,2016
29249,Rainbow Trout,Oncorhynchus mykiss,Freshwater,Least Concern,Mississippi River,50.2417,-133.2429,River,0.0,22.3,2003
29257,Brine Shrimp,Artemia salina,Marine/Hypersaline,Least Concern,Great Salt Lake,43.9716,-71.0889,Salt Lake,0.0,23.1,2018
29265,Sperm Whale,Physeter macrocephalus,Marine,Vulnerable,Arctic Ocean,89.7921,-67.7946,Ocean,828.4,2.1,2011
29273,Loggerhead Sea Turtle,Caretta caretta,Marine,Vulnerable,Indian Ocean,-83.6431,87.9209,Ocean,41.9,22.5,2003
29281,Wahoo,Acanthocybium solandri,Marine,Least Concern,Pacific Ocean,65.869,166.4459,Ocean,180.7,22.3,2018
29289,Fangtooth Fish,Anoplogaster cornuta,Marine,Least Concern,Indian Ocean,-23.6819,74.46,Deep Ocean,200.0,28.3,2006
29297,Seahorse,Hippocampus kuda,Marine,Vulnerable,Maldives,20.4612,43.5293,Coral Reef,20.0,24.1,2010
29305,Hammerhead Shark,Sphyrna lewini,Marine,Critically Endangered,Arctic Ocean,22.2577,159.0309,Ocean,326.8,5.1,2011
29313,Ocean Sunfish,Mola mola,Marine,Vulnerable,Indian Ocean,-0.5851,-25.0748,Ocean,479.4,5.8,2000
29321,Swordfish,Xiphias gladius,Marine,Least Concern,Pacific Ocean,17.7333,-72.5626,Ocean,333.5,2.9,2008
29329,Lobster,Homarus americanus,Marine,Least Concern,Southern Ocean,18.1614,-92.874,Ocean Floor,284.5,5.1,2023
29337,Blobfish,Psychrolutes marcidus,Marine,Least Concern,Indian Ocean,-39.8074,174.8567,Deep Ocean,898.1,5.4,2022
29345,Hagfish,Myxine glutinosa,Marine,Least Concern,Atlantic Ocean,-5.3969,-169.3529,Deep Ocean,423.7,3.9,2005
29353,Beluga Sturgeon,Huso huso,Freshwater/Marine,Critically Endangered,Caspian Sea,48.2851,31.6259,River/Sea,126.5,25.0,2004
29361,Flying Fish,Exocoetus volitans,Marine,Least Concern,Pacific Ocean,-60.6852,98.1682,Ocean,117.2,27.9,2022
29369,Mandarin Dragonet,Synchiropus splendidus,Marine,Least Concern,Maldives,13.8772,144.1777,Coral Reef,2.7,23.3,2005
29377,Clown Triggerfish,Balistoides conspicillum,Marine,Least Concern,Great Barrier Reef,-5.6591,122.8537,Coral Reef,61.5,28.3,2023
29385,Grouper (Giant),Epinephelus lanceolatus,Marine,Vulnerable,Caribbean Sea,-3.3348,24.5001,Coral Reef,2.0,29.7,2007
29393,Blue Whale,Balaenoptera musculus,Marine,Endangered,Indian Ocean,-48.1715,-171.5699,Ocean,87.2,25.1,2011
29401,Bottlenose Dolphin,Tursiops truncatus,Marine,Least Concern,Pacific Ocean,78.0712,35.2391,Ocean,241.8,3.9,2023
29409,Sea Otter,Enhydra lutris,Marine,Endangered,Bay of Bengal,44.8194,-14.2952,Coast,8.9,21.7,2017
29417,Horseshoe Crab,Limulus polyphemus,Marine,Vulnerable,North Sea,-1.0627,-111.1299,Coast,9.6,27.4,2008
29425,Amazon River Dolphin,Inia geoffrensis,Freshwater,Endangered,Amazon River,48.0169,71.6385,River,24.4,19.6,2009
29433,Dumbo Octopus,Grimpoteuthis boylei,Marine,Least Concern,Indian Ocean,26.163,-128.8378,Deep Ocean,4966.4,3.8,2000
29441,Stonefish,Synanceia verrucosa,Marine,Least Concern,Maldives,-28.5918,-52.9285,Coral Reef,8.8,21.5,2003
29449,Puffer Fish,Arothron stellatus,Marine,Least Concern,Great Barrier Reef,-27.1113,-166.5073,Coral Reef,58.0,18.8,2005
29457,Leatherback Sea Turtle,Dermochelys coriacea,Marine,Vulnerable,Atlantic Ocean,-86.2088,19.2231,Ocean,456.1,5.7,2000
29465,Dragonfish,Stomias boa,Marine,Least Concern,Atlantic Ocean,54.7393,-119.5005,Deep Ocean,1363.5,3.0,2023
29473,Pacific Viperfish,Chauliodus macouni,Marine,Least Concern,Pacific Ocean,-54.4448,-84.8827,Deep Ocean,3359.7,3.7,2002
29481,Albacore Tuna,Thunnus alalunga,Marine,Near Threatened,Pacific Ocean,-2.8193,99.0503,Ocean,364.1,3.8,2017
29489,Surgeonfish (Blue Tang),Acanthurus coeruleus,Marine,Least Concern,Maldives,21.3998,130.0297,Coral Reef,6.8,20.9,2002
29497,Nile Tilapia,Oreochromis niloticus,Freshwater,Least Concern,Lake Victoria,-2.2836,90.9189,Lake/River,0.0,29.0,2004
29505,Giant Pacific Octopus,Enteroctopus dofleini,Marine,Least Concern,Arctic Ocean,55.7984,-139.4127,Ocean,457.6,5.1,2007
29513,Axolotl,Ambystoma mexicanum,Freshwater,Critically Endangered,Indian Ocean,74.8527,-9.3039,Lake,3.1,26.3,2019
29521,Piranha,Pygocentrus nattereri,Freshwater,Least Concern,Amazon River,34.9849,165.3508,River,0.0,23.3,2011
29529,Vampire Squid,Vampyroteuthis infernalis,Marine,Least Concern,Indian Ocean,46.3304,108.3517,Deep Ocean,742.1,2.5,2001
29537,Sailfish,Istiophorus platypterus,Marine,Least Concern,Atlantic Ocean,77.3238,-41.9962,Ocean,176.5,22.5,2019
29545,Alligator Gar,Atractosteus spatula,Freshwater,Least Concern,Amazon River,48.142,-138.7127,River,0.0,12.3,2009
29553,Harbor Seal,Phoca vitulina,Marine,Least Concern,Mediterranean Sea,-19.044,-128.7865,Coast,51.8,23.6,2017
29561,Cone Snail,Conus geographus,Marine,Least Concern,Maldives,11.8423,-52.7811,Coral Reef,4.8,19.5,2020
29569,Bowhead Whale,Balaena mysticetus,Marine,Least Concern,Arctic Ocean,78.6854,4.1137,Arctic,378.2,3.2,2011
29577,Fire Coral,Millepora alcicornis,Marine,Near Threatened,Caribbean Sea,28.3751,34.3805,Coral Reef,40.0,25.4,2011
29585,Mahi-Mahi,Coryphaena hippurus,Marine,Least Concern,Arctic Ocean,23.7801,31.4189,Ocean,231.9,5.3,2013
29593,African Clawed Frog,Xenopus laevis,Freshwater,Least Concern,Indian Ocean,-5.9201,-22.049,Pond,0.3,17.4,2010
29601,Manta Ray,Mobula birostris,Marine,Vulnerable,Pacific Ocean,-61.4411,-54.0074,Ocean,434.4,2.6,2010
29609,Humpback Whale,Megaptera novaeangliae,Marine,Least Concern,Southern Ocean,-38.979,107.277,Ocean,0.0,28.0,2021
29617,Mantis Shrimp,Odontodactylus scyllarus,Marine,Least Concern,Great Barrier Reef,15.4138,84.6704,Coral Reef,25.4,23.4,2014
29625,Beluga Whale,Delphinapterus leucas,Marine,Least Concern,Arctic Ocean,78.5752,-20.9036,Arctic,200.4,1.4,2011
29633,Krill,Euphausia superba,Marine,Least Concern,Indian Ocean,-86.9752,63.6408,Ocean,2000.0,2.0,2017
29641,Goblin Shark,Mitsukurina owstoni,Marine,Least Concern,Pacific Ocean,36.6404,51.6454,Deep Ocean,550.7,2.3,2003
29649,Lamprey,Petromyzon marinus,Freshwater/Marine,Least Concern,Baltic Sea,38.8905,15.7242,River/Ocean,26.9,23.9,2013
29657,Common Frog,Rana temporaria,Freshwater,Least Concern,Atlantic Ocean,-55.7605,116.3197,Pond,0.4,27.1,2009
29665,Mudskipper,Periophthalmus barbarus,Brackish,Least Concern,Sundarbans,11.137,93.3134,Mangrove,0.9,26.6,2010
29673,Remora,Remora remora,Marine,Least Concern,Indian Ocean,-21.7065,172.9178,Ocean,90.7,24.6,2005
